,link,text,date,No_of_Likes,No_of_tweets
1744,https://twitter.com/haluklevent/status/1633184591866634240#m,Sahadaki Ahbaplarımızı tanıtmaya devam ediyoruz. @WCKitchen . Depremin ilk gününden itibaren canla başla depremzedelerin sıcak yemek ihtiyaçlarını karışladılar. 12 şehirde yemek çıkardılar. (Göç edilen yerler dahil) Önümüzdeki günleri konuşuyoruz.💚,"Mar 7, 2023 · 7:15 PM UTC",24732.0,234.0
1745,https://twitter.com/haluklevent/status/1633072870782803968#m,"O kadar çok gönüllü kişiler , kuruluşlar STK lar var ki. Hepsi özveriyle koşturuyor. 👏👏👏👏  Hiç unutmayacağım durum ise depremde evleri yıkıldığı halde insanlık adına burada gönüllü çalışanların varlığı. Kelimeler yetmiyor 🙏🙏","Mar 7, 2023 · 11:51 AM UTC",55862.0,313.0
1746,https://twitter.com/haluklevent/status/1632840420811055110#m,"Rüzgar çok öfkeli  Yağmura rakip yine. Geçmiyor siniri, Geçmiyor saatlerce. “Bi sen dur bi dur” diyesin var Sevdiğin her şeye.  Oyy babam oyyy Can acımış bi kere.  (İskenderun)","Mar 6, 2023 · 8:27 PM UTC",99621.0,708.0
1747,https://twitter.com/ahbap/status/1632749451088412673#m,Ahbaplarımız 7 bölgede depremden etkilenen herkesin ihtiyaçlarını ulaştırmaya ve yardımına koşmaya devam ediyor.  #ahbapiyilikgetirir,"Mar 6, 2023 · 2:26 PM UTC",15489.0,149.0
1748,https://twitter.com/haluklevent/status/1632713891842072576#m,Deprem bölgesinde evlerini kaybeden ailelerimizin sıkıntılarını bir nebze olsun azaltmak için Konteyner kentlere konteynerlar hazırlanmaya devam ediyor. Hatay’dan Malatya’ya kadar altyapısı biten yerlere gönderim başladı. Konteyner sayısı 3600 idi. 5 bine çıkardık. Bilginize🙏,"Mar 6, 2023 · 12:05 PM UTC",95819.0,1753.0
1749,https://twitter.com/haluklevent/status/1632376741065895936#m,Bazı yerleşim yerlerinde okullar hasar gördüğü için eğitim yapılamayacak. Ama çocukların okula gitmesi gerekiyor.  Yetkililerle görüştük Nurdağı 2 İslahiye 2 Adıyaman 8  olmak üzere 12 prefabrik okul için çalışmalara başladık. 35 gün içinde bitirmeyi planlıyoruz (Temsili) @ahbap,"Mar 5, 2023 · 1:45 PM UTC",77869.0,1208.0
1750,https://twitter.com/haluklevent/status/1631946751895543809#m,"Karaisalı’ya geldik. Hatay’a bugün 10 tırdan sonra 15 tır daha su gönderiyoruz. Sabaha toplam 25 tır olacak. Adıyamana 10 tır, Maraş’a 10 tır gidiyor. Lojistik olarak daha uygun, daha hızlı oldukları için Güney bölgesindeki su şirketlerinden yararlanıyoruz. (Hayat Su,Dalga Su vs)","Mar 4, 2023 · 9:16 AM UTC",33538.0,599.0
1751,https://twitter.com/haluklevent/status/1631754403488178181#m,Hatay’da çadır ve su ihtiyacı için açlıklama Gönderilen çadırlar: 10 tır Defne Kaymakamlığı ve Belediyesi 6 Tır Samandağ Belediyesi  7 Tır Arsuz Belediyesi (Çadır gönderimi devam ediyor) Su: Az önce Defne Belediyesine 1 tır su verildi. Yarın da 25 tır su Hatay bölgelerine gidecek,"Mar 3, 2023 · 8:32 PM UTC",114591.0,2167.0
1752,https://twitter.com/haluklevent/status/1631707552520994832#m,💚,"Mar 3, 2023 · 5:26 PM UTC",39268.0,380.0
1753,https://twitter.com/ahbap/status/1631175738740166657#m,"Türkiye genelinde gönüllü olarak hizmet verecek psikososyal destek müdahale ekibimize katılmak ister misiniz?   Psikiyatristlerden psikologlara, gönüllü öğretmenlerden organizasyonel süreçlere katılacak ilgili üniversite bölümlerinin öğrencilerine kadar birçok alanda destek  ++","Mar 2, 2023 · 6:12 AM UTC",7062.0,136.0
1754,https://twitter.com/haluklevent/status/1631172559935766528#m,Hep bu twiti hatırlatıyorsunuz . Unutamam. Unutmak mümkün mü? Yazmaya başladım. En yakın zamanda sizler okuyacaksınız.,"Mar 2, 2023 · 6:00 AM UTC",61248.0,765.0
1755,https://twitter.com/haluklevent/status/1631143627505238016#m,Tekrar geriye dönmek istemiyorum. Ama geriye dönmezsen o günü tekrar yaşarsın. İlk günlerin çaresizliği hepimizi yıkmıştı. İnsan hiç kepçe olmak ister mi? Kepçe yoksa ister tabii.,"Mar 2, 2023 · 4:05 AM UTC",41508.0,594.0
1756,https://twitter.com/haluklevent/status/1630904150450905088#m,Depremde ebeveyn kaybı yaşayan üniversite öğrencisi tüm gençlerimize 1 yıl süreli aylık 5 bin ₺ burs verme kararı aldık. Bu konu ile ilgili burs başvurusu en yakın zamanda Ahbap.org sitesinden yayınlanacaktır.,"Mar 1, 2023 · 12:13 PM UTC",90243.0,1372.0
1757,https://twitter.com/haluklevent/status/1630874746727407616#m,Bizlere gelen tüm ihbarları tek tek aldık. İlgili birimlerle biz de koordinasyonda olacağız Twit’i artık siliyoruz. Çocuklar için 6 şubattan beri sahada olan Afet Çocuk Koordinasyon ekibiyle çalışmalarımızı devam ettireceğiz🙏 Ve yakında çalışma sonuçlarını sizlere bildireceğiz.,"Mar 1, 2023 · 10:16 AM UTC",3100.0,202.0
1758,https://twitter.com/haluklevent/status/1630639111190003726#m,Ve sorunun çözümünü buldum. Bir TV kanalında şöyle 2-3 saatlik bir canlı yayın yapalım. Özellikle 24 Mart’ta açıklayacağımız denetim raporundan sonra eski yeni ne kadar soru var ise sorulsun. Tek tek yanıtlayayım. Hem zamanımızı yitirmeyelim hem de o gün herkes cevabını alsın🙏,"Feb 28, 2023 · 6:40 PM UTC",31332.0,965.0
1759,https://twitter.com/haluklevent/status/1630627946393157649#m,Yine kızıyorum kendime. Hiç sağlıklı bir dönemden geçmiyorum. Sakinleşerek kısa yazayım Derneklere gelen şartlı bağışlar vardır. İsteseniz de dernekte tutamazsınız. İlgili projeye aktarmak zorundasınız . 3 yıl önce şehitlerle ilgili şartlı bağışı böyle yönlendirdik ve yayınladık.,"Feb 28, 2023 · 5:56 PM UTC",59338.0,2036.0
1760,https://twitter.com/haluklevent/status/1630553576027168768#m,"Ve ben Haluk Levent olarak bu kadar açıklamaya yapmaya çalışmaktan, herkese kendimizi anlatmaya çalışmaktan yoruldum.  Bundan sonra tüm açıklamalar Ahbap Derneği Yönetim Kurulu tarafından @ahbap hesabından yapılacaktır.  Ben sahada işimin başında olacağım. Bilginize 🙏","Feb 28, 2023 · 1:00 PM UTC",35073.0,877.0
1761,https://twitter.com/haluklevent/status/1630552830661500928#m,3) Bizlerden hesap isteyen “ne yaptın açıklasanaaaa” diyen Twitter’daki hesaplara şunu söyleyeyim.  Bizler 24 Mart’ta ilk denetim raporunu açıklıyacağız. Sizin savunduğunuz dernek ya da kurumların da 24 Mart’ta denetim raporunu açıklamalarını ısrarla istemenizi öneriyorum🙏,"Feb 28, 2023 · 12:57 PM UTC",29086.0,315.0
1762,https://twitter.com/haluklevent/status/1630552308944629760#m,2)Fakat son 10 günde o kadar çok alım yapıldı ki denetimimizi yapan @turmob bizlerden 24 günlük bir ek süre istedi.  Sağlıklı sonuçlar için 24?gün daha bekleriz di mi dostlar? Bu konuda sizde kredim vardır diye düşünüyorum🙏  Yani ilk denetim raporumuz 24 Mart 2023 te açıklanacak,"Feb 28, 2023 · 12:55 PM UTC",11337.0,161.0
1763,https://twitter.com/haluklevent/status/1630551946712039425#m,"1) Bugün 28 Şubat. Bugün yayınlayacağımız alımların en merak edilenleri  Konteyner (2 oda , tuvalet , banyo , mutfak) ortalama 65.700 bin + KDV  (3,600 adet) Kızılaydan alınan kışlık izalosyonlu çadır ise 19.150+ KDV olduğunu dün Fox Tv de açıklamıştım zaten ++","Feb 28, 2023 · 12:54 PM UTC",32333.0,990.0
1764,https://twitter.com/haluklevent/status/1630144576840146944#m,"Hangi hayırsever hangi ihtiyaç sahibine yardım ederse ona menemen yapmaya, kahve yapmaya gidiyordum. Binlerce ailenin sorunu çözüldü son 6 yılda. Bir aile bile mağdur olmadı. Ama yıpratmak için her şeyi yapıyorlar maalesef.","Feb 27, 2023 · 9:55 AM UTC",77140.0,2793.0
1765,https://twitter.com/haluklevent/status/1630139925407432704#m,Şimdi Gıda raporu geldi. Bazı hesapların yazdığı gibi değil durum.  Toplamda 5 farklı tedarikçiden 108 milyon ₺ tutarında gıda alımı yapmışız. Bunun 14 milyonluk kısmını  Kızılay Lojistik A.Ş den almışız. Bilginize.,"Feb 27, 2023 · 9:36 AM UTC",20510.0,874.0
1766,https://twitter.com/haluklevent/status/1630116070957674496#m,Canlı yayın bitti. Açıklamaya zaman kalmadı. Kızılay kurumunun alt iştiraki olan  Kızılay Lojistik A.Ş den 30 bin adet 4 kişilik bir ailenin 3 öğünlük yemeğini karşılayan ve 1 yıl bozulmayan gıda satın aldık.  Canlı yayın sonuna denk geldi. Bilginize.,"Feb 27, 2023 · 8:02 AM UTC",103443.0,5445.0
1767,https://twitter.com/haluklevent/status/1630096841839714304#m,Az sonra Fox TV yayınına çıkacağım. Ama yüzüm alerjik reaksiyon gösteriyor. Yüzüm gözüm şiş çıkıyorum. Şaka gibi,"Feb 27, 2023 · 6:45 AM UTC",42625.0,1912.0
1768,https://twitter.com/haluklevent/status/1630086357883265024#m,Bana gelen sorulara baktım. Herkesin tek sorusu var. “Kızılay’dan çadır aldığını neden gizledin?”   7 gün önce bu twitleri attım Tüm işlemler faturalar yayınlanacak demişim. 28 şubatta yani yarın sitede yer alacaktı. Twitler yerinde duruyor. Nasıl saklarım?,"Feb 27, 2023 · 6:04 AM UTC",50403.0,3366.0
1769,https://twitter.com/ahbap/status/1629883682788966400#m,Bugüne dek bize ulaşan tüm afetzedelerin bilgilerini teyit ederek 7 ildeki Ahbaplarımızla ihtiyaçlarını ulaştırmaya ve kalplere dokunmaya devam ediyoruz. 💚   #ahbapiyilikgetirir,"Feb 26, 2023 · 4:38 PM UTC",23051.0,425.0
1770,https://twitter.com/haluklevent/status/1629852468178714626#m,"Daha önceden planlamış olan bir programa katılıyorum yarın sabah. Fox TV de İlker Karagöz ile. 15 günde ne yaptık ne ettik açıklayacağım. Sorularınız olursa yarın sabah ben yayına başladığımda bu twitin altına yazabilirsiniz  Saat 09,45 te. @FOXTurkiye","Feb 26, 2023 · 2:34 PM UTC",70973.0,3164.0
1771,https://twitter.com/haluklevent/status/1629813852442443784#m,5)Hepinizi anlıyorum Neden önceden siz açıklamadınız diyorsunuz bunu da anlıyorum. Bir eksiğimiz varsa yakında denetim raporlarında görünecekti. Ben en başta bu bölgede acı çekenleri düşünmek zorundayım. Bugün olsa inanın aynasını yapardık Eleştiriliyoruz. Sizin canınız sağ olsun,"Feb 26, 2023 · 12:01 PM UTC",34311.0,1739.0
1772,https://twitter.com/haluklevent/status/1629793871893872642#m,Bu yazı dizisinde anlaşılmayan bir tek şey var. Hemen yazayım. Biz çadırları Kızılaydan alıp Afad ‘a vermedik. Afad yer gösterdi biz Çadırkentler kurduk. Kalanı evlere köylere dağıttık. Tek tek görüntüledik.🙏,"Feb 26, 2023 · 10:41 AM UTC",33068.0,635.0
1773,https://twitter.com/haluklevent/status/1629789589916246016#m,Kızılaydan da şöyle bir açıklama geldi şimdi.,"Feb 26, 2023 · 10:24 AM UTC",16609.0,3295.0
1774,https://twitter.com/haluklevent/status/1629767990559358976#m,3) Ve Kızılay yetkilileri bana “bu toplanan paralarla hammadde ve kumaş satın alınıp tekrar Çadır üretilip vatandaşa ücretsiz olarak dağıtılıyor” dediler. Bilginize. Tüm süreç böyle yaşandı.,"Feb 26, 2023 · 8:59 AM UTC",20711.0,1548.0
1775,https://twitter.com/haluklevent/status/1629765112411070468#m,* sonra değil “bir kaç saat sonra”.,"Feb 26, 2023 · 8:47 AM UTC",12518.0,181.0
1776,https://twitter.com/haluklevent/status/1629763911476977664#m,Sonra öğrendik. Kızılay Çadır ve Tekstil A.Ş. Kızılay'ın alt iştiraki olan tüzel kişilikmiş. Kızılay da bu şirketten çadırları faturalı satın alıyorlarmış Ahbap da aynı yöntemle toplanan bağışlarla bu şirketten satın alma gerçekleştirmiştir. Zaten sitelerinde açıklama bulunuyor.,"Feb 26, 2023 · 8:42 AM UTC",17261.0,1483.0
1777,https://twitter.com/haluklevent/status/1629761544568418305#m,1) Her şey burada arkadaşlar. Biz o akşam herkes can derdinde soğuktan donarken “bu çadırları satın almalı mıyız ya da almamalı mıyız?” lüksüne sahip değildik olamazdık da. Ve satın alıp bölgeye gönderdik. Yaptığımız her işlem kanuni ve doğru.,"Feb 26, 2023 · 8:33 AM UTC",79130.0,5084.0
1778,https://twitter.com/haluklevent/status/1629745701767852032#m,"Ahbaplar ile görüştüm. Son detaylar yazılıyor. Açıklama uzun olacak, 15 dakika daha istiyoruz.🙏","Feb 26, 2023 · 7:30 AM UTC",70898.0,1219.0
1779,https://twitter.com/haluklevent/status/1629694954120331264#m,Günlerdir günde 3 ya da 4 saat uyumuşluğum var.Erken uyumuşum. Kalktım.Ortalık yerle bir. Ahbap ekibi ile görüştüm. Süreci anlatan durumu şu anda tek tek adım raporluyorlar. Sabah 10.30’da açıklama yapacaklar. Hiç kimsenin aklında soru işareti kalmasın! Sabah 10.30 u bekleyelim🙏,"Feb 26, 2023 · 4:08 AM UTC",68214.0,1065.0
1780,https://twitter.com/haluklevent/status/1629402663258341377#m,Depremzede çocukları biraz olsun mutlu etmek için prova yapıyorlardı oysa.  Prova yapılan 1.Videoyu “Ahbaplar eğlencede” diye göstermek ayıp.  2.Videoda her şey ortada.  Ne olur uğraşmayın bırakın çalışasınlar🙏,"Feb 25, 2023 · 8:47 AM UTC",139683.0,4080.0
1781,https://twitter.com/ahbap/status/1629169902547345409#m,"Bugüne dek tedarik ettiğimiz çadırları  📍Kahramanmaraş,  📍Adıyaman,  📍Gaziantep ve  📍Hatay'da  köy köy, ilçe ilçe teyit ettiğimiz ihtiyaç sahiplerine iletiyoruz.   Erişebildiğimiz tüm depremzedelerin ihtiyaçlarını karşılayana dek dağıtıma devam edeceğiz.💚","Feb 24, 2023 · 5:22 PM UTC",32219.0,638.0
1782,https://twitter.com/ahbap/status/1629129162517610497#m,4 Kişilik bir ailenin 3 öğününü karşılayan hazır gıdalarımız 150.000 porsiyon olarak üretilmeye devam ediyor. Afet bölgesindeki ailelerimizin gıda ihtiyacına çözüm olmak için çalışıyoruz. Adıyaman ve Gaziantep'le başlayan dağıtımımız kalan tüm afet bölgelerinde de devam edecek.,"Feb 24, 2023 · 2:40 PM UTC",50341.0,521.0
1783,https://twitter.com/haluklevent/status/1628990837009838081#m,Bazı yanıtlar var biraz açayım. Defne Kaymakamlığı ve Defne Belediyesinin işbirliği ile bize bildirilen liste var. Listenin dışında da adreslerimiz var. Ve muhtarlara kimlerin adına aldığını yazdırıp tutanak halinde dağıtıyoruz. Eş zamanlı olarak K Maraş ve Adıyamanda da öyle.,"Feb 24, 2023 · 5:30 AM UTC",12358.0,138.0
1784,https://twitter.com/haluklevent/status/1628978049201971201#m,"Bizlere ismini telefonunu yazdıran adreslere tek tek ulaşmaya çalışıyoruz. Sabaha kadar devam etti Çadır dağıtımımız. Bugün ve takip eden günlerde de devam edecek.  (Samandağ , Defne ve Merkez ve yukarı köyler)","Feb 24, 2023 · 4:40 AM UTC",53887.0,750.0
1785,https://twitter.com/haluklevent/status/1628827828752986118#m,*tutan değil sağlayan,"Feb 23, 2023 · 6:43 PM UTC",10419.0,98.0
1786,https://twitter.com/haluklevent/status/1628827328582148097#m,"Sadece içimden gelen bir şey.. O kadar insan var ki bölgede. Fransa’dan , İsveç’ten , Toronto’dan. Her biri “nasıl destek olurum” diye burda. Çılgın bir milletiz deli bir halkız. Birbirimize sımsıkı sarılmamızı tutan bu şifrenin adı Anadolu. 💚","Feb 23, 2023 · 6:41 PM UTC",118949.0,977.0
1787,https://twitter.com/haluklevent/status/1628717588338417664#m,"Çadırlar için isim alırken mutlaka karşılaştırma yapıyoruz canlarım merak etmeyin. Listeler önümüzde. Tabii ki öncelikli olarak daha önce çadır almayan aileler var. Bu konuda Defne Belediyesi ve Kaymakamlığı,  Samandağ Belediyesi  Ve Afad ekibinin listelerinden destek alıyoruz.🙏","Feb 23, 2023 · 11:25 AM UTC",38321.0,407.0
1788,https://twitter.com/haluklevent/status/1628696324408242176#m,"Şu anda 8 tır çadır Samandağ,Defne ve Merkez’e dağıtılmak üzere Hatay’a geldi. Aynı anda Maraş,Adıyaman ve Antep’te de dağıtımlar devam ediyor. Bizlere kolaylığı sağlayan Afad da ekipleri ile yanımızda. Birlikte listeleyip dağıtıyoruz. Günde bin bin olacak şekilde dağıtılacak","Feb 23, 2023 · 10:00 AM UTC",39854.0,643.0
1789,https://twitter.com/haluklevent/status/1628666100589232131#m,"Spekülasyonlar sebebiyle, Ahbap’ın şeffaflığı için bağış yapan herkesin merakını gidermek adına (her ne kadar aylar önce denetlenmiş olsak da ) en yakın zamanda tekrar denetlenmek isteğimizi İç işleri Bakanlığı dernekler müdürlüğüne az önce ilettik. Sayı 34-235-051/24 Bilginize🙏","Feb 23, 2023 · 8:00 AM UTC",113176.0,2472.0
1790,https://twitter.com/haluklevent/status/1628639660946620417#m,Çadır dağıtımı öncesi minik Ahbap’la. Vedalaşamıyoruz.,"Feb 23, 2023 · 6:15 AM UTC",97330.0,619.0
1791,https://twitter.com/ikalin1/status/1628423855252332545#m,"Bizi biz yapan tüm STK’larımız, yardım kuruluşlarımız, gönüllülerimiz...  Gece gündüz, sıcak soğuk, yakın uzak demeden yardıma koşan güzel insanlarımız...  Hepinize müteşekkiriz.   Hepinize minnettarız.   Biz birlikte güzeliz,  birlikte güçlüyüz,  birlikte Türkiye’yiz.","Feb 22, 2023 · 3:57 PM UTC",36941.0,1794.0
1792,https://twitter.com/haluklevent/status/1628487360106098688#m,* 2. Çadırkent  Ayrıca 1260 Çadır daha önümüzdeki hafta geliyor,"Feb 22, 2023 · 8:10 PM UTC",13024.0,147.0
1793,https://twitter.com/haluklevent/status/1628485888006148098#m,"K.Maraş, G.Antep ve Adıyaman’dan sonra tekrar Hatay’da 3. Çadırkentteyiz. Sahada 3490 çadırımız oldu. 8500 Çadır elimizde ve köylere ilçelere dağıtmaya devam ediyoruz.","Feb 22, 2023 · 8:04 PM UTC",76055.0,1205.0
1794,https://twitter.com/haluklevent/status/1628379822408753155#m,Peki neden bu kadar zaman aldı derseniz:  Elazığ depreminde Valiliğin kurduğu konteynır kent içinde Ahbap konteynerleri de vardı. Ve depremden 32 gün sonra kurulabildi. İzmir depreminde ise 24 gün sonra. Yani aslında daha erken kurulmuş oluyor.  Altyapı olmadan olmuyor canlarım🙏,"Feb 22, 2023 · 1:02 PM UTC",17139.0,166.0
1795,https://twitter.com/haluklevent/status/1628379599217254400#m,Ve Adıyaman. Otogar karşısı alanda konteyner kentin altyapı çalışmasını gördük. Oraya Afad’tan gelen konteynerlara ek olarak 1000 Ahbap konteynır’ı yola çıkıyor. Sayın valimiz Tuncay Sonel ve Afad yetkililerine tüm altyapı desteği verdikleri için çok teşekkür ediyoruz🙏 ++,"Feb 22, 2023 · 1:02 PM UTC",48040.0,451.0
1796,https://twitter.com/haluklevent/status/1628091551166472193#m,"Çadırlar az önce geldi. Bir çadırkent daha kuruyoruz inönü bulvarında. Hatay’da açıkta kalan vatandaşlarımızı yarın bekliyoruz. Teknik destek ve altyapı için  Hatay Valiliği, Afad, Hatay Büyükşehir, DSİ, Jandarma Komutanlığı,HatSu, Toroslar Elektirik, Ak enerji’ye teşekkürler.🙏","Feb 21, 2023 · 5:57 PM UTC",84250.0,1169.0
1797,https://twitter.com/ahbap/status/1628037835629420544#m,"Dün akşam saatlerinde Hatay’da meydana gelen depremlerden etkilenen herkese ve şehrimize geçmiş olsun dileklerimizi iletiyoruz.   Ahbaplar olarak Hatay’da süreçle ilgili iyileştirmelerimiz, ihtiyacı gittikçe artan çadır temini çabalarımız ve +","Feb 21, 2023 · 2:24 PM UTC",15753.0,277.0
